model_name,iterations,Output_Distance_ms_PyTorch,Output_Distance_PyTorch_ONNX,Output_Distance_ms_ONNX
deeplabv3,10,1.5698729,-100.0,-100.0
deeplabv3,15,2.2576761,-100.0,-100.0
deeplabv3,20,2.9542284,-100.0,-100.0
deeplabv3,25,3.7207866,-100.0,-100.0
deeplabv3,30,1.5534685,-100.0,-100.0
deeplabv3,35,3.077724,-100.0,-100.0
deeplabv3,40,0.5038831,-100.0,-100.0
deeplabv3,45,0.5013268,-100.0,-100.0
deeplabv3,50,0.6524726,-100.0,-100.0
deeplabv3,55,2.929116,-100.0,-100.0
deeplabv3,60,3.0247724,-100.0,-100.0
deeplabv3,65,0.5574067,-100.0,-100.0
deeplabv3,70,0.976209,-100.0,-100.0
deeplabv3,75,0.93589675,-100.0,-100.0
deeplabv3,80,0.9022383,-100.0,-100.0
deeplabv3,85,1.0320653,-100.0,-100.0
deeplabv3,90,2.4566426,-100.0,-100.0
deeplabv3,95,4.141295,-100.0,-100.0
deeplabv3,100,3.2969942,-100.0,-100.0
patchcore,5,7.083721e-05,0.090465896,0.09047102
patchcore,10,6.527142e-05,0.06458596,0.06460011
patchcore,15,7.421973e-05,0.070648596,0.07063562
patchcore,20,0.00010260147,0.029910399,0.029910618
patchcore,25,0.0003783449,0.06948002,0.06939536
patchcore,30,0.00040967815,0.06483352,0.06484675
patchcore,35,0.0017702335,0.3327154,0.3329093
patchcore,40,0.0020952318,0.1419606,0.14142627
patchcore,45,0.004562567,0.5872528,0.5884479
patchcore,50,0.0013034538,0.3219449,0.32207367
patchcore,55,0.0008921636,0.1527339,0.15263781
patchcore,60,0.0008974562,0.33484954,0.33481112
patchcore,65,0.0018972779,0.46883142,0.46878648
patchcore,70,0.0021411788,0.2867227,0.28589788
patchcore,75,0.00037592155,0.12413788,0.1241648
patchcore,80,0.00012641333,0.034314137,0.034307048
patchcore,85,3.9336246e-05,0.027390812,0.027396645
patchcore,90,1.8733022e-05,0.018547881,0.018548645
patchcore,95,4.0735005e-05,0.038444556,0.038441494
patchcore,100,3.742181e-05,0.01638134,0.016389957
textcnn,1,0.16485572,-100.0,-100.0
textcnn,2,0.123054445,-100.0,-100.0
textcnn,3,0.10016793,-100.0,-100.0
textcnn,4,0.1949501,-100.0,-100.0
textcnn,5,0.16011661,-100.0,-100.0
textcnn,6,0.2688033,-100.0,-100.0
textcnn,7,0.29633683,-100.0,-100.0
textcnn,8,0.21243995,-100.0,-100.0
textcnn,9,0.17505538,-100.0,-100.0
textcnn,10,0.047183454,-100.0,-100.0
SSDmobilenetv1,5,0.00021765227,0.5031549,0.5031503
SSDmobilenetv1,10,0.00023448418,0.5009624,0.5009661
SSDmobilenetv1,15,0.00017605352,0.5064628,0.50645584
SSDmobilenetv1,20,0.0002450593,0.55808353,0.55807835
SSDmobilenetv1,25,0.00025090174,0.55599755,0.5559875
SSDmobilenetv1,30,0.00023194545,0.5239397,0.52393603
SSDmobilenetv1,35,0.00025711028,0.52133113,0.5213444
SSDmobilenetv1,40,0.00021608338,0.53977305,0.53976434
SSDmobilenetv1,45,0.00023204104,0.5450481,0.5450451
SSDmobilenetv1,50,0.00029216762,0.5651269,0.565132
SSDmobilenetv1,55,0.00031827218,0.581332,0.5813487
SSDmobilenetv1,60,0.00042265546,0.57330143,0.5732806
SSDmobilenetv1,65,0.0003327482,0.57124084,0.57126147
SSDmobilenetv1,70,0.0003671519,0.5692212,0.5692331
SSDmobilenetv1,75,0.000391375,0.5721393,0.57210594
SSDmobilenetv1,80,0.0003978786,0.57728285,0.5773115
SSDmobilenetv1,85,0.0012721316,0.7176357,0.71768475
SSDmobilenetv1,90,0.0009598455,0.7183391,0.7183338
SSDmobilenetv1,95,0.0009768498,0.7019425,0.7019965
SSDmobilenetv1,100,0.0009941297,0.7099456,0.71
yolov3,5,0.3678565,-100.0,-100.0
yolov3,10,0.36979395,-100.0,-100.0
yolov3,15,0.37607402,-100.0,-100.0
yolov3,20,0.38207227,-100.0,-100.0
yolov3,25,0.3822184,-100.0,-100.0
yolov3,30,0.3869056,-100.0,-100.0
yolov3,35,0.38795906,-100.0,-100.0
yolov3,40,0.77047634,-100.0,-100.0
yolov3,45,0.7613265,-100.0,-100.0
yolov3,50,0.7471898,-100.0,-100.0
yolov3,55,0.7541093,-100.0,-100.0
yolov3,60,0.37840852,-100.0,-100.0
yolov3,65,0.37472302,-100.0,-100.0
yolov3,70,0.75606334,-100.0,-100.0
yolov3,75,0.7582161,-100.0,-100.0
yolov3,80,0.7654562,-100.0,-100.0
yolov3,85,0.38754657,-100.0,-100.0
yolov3,90,0.38589156,-100.0,-100.0
yolov3,95,0.3876542,-100.0,-100.0
yolov3,100,0.3849656,-100.0,-100.0
ssimae,2,9.492011e-05,0.22243609,0.22244547
ssimae,4,0.00012989777,0.24897973,0.2490157
ssimae,6,5.6189816e-05,0.2165264,0.21651548
ssimae,8,6.524236e-05,0.2692055,0.26922974
ssimae,10,4.9401362e-05,0.21846361,0.218459
ssimae,12,4.9407565e-05,0.21846361,0.218459
ssimae,14,4.941001e-05,0.21846361,0.218459
ssimae,16,4.5298486e-05,0.17583211,0.17584352
ssimae,18,6.473039e-05,0.21228659,0.21229286
ssimae,20,9.936254e-05,0.26057288,0.26056674
ssimae,22,0.00013797465,0.24087471,0.2408858
ssimae,24,9.937343e-05,0.26057288,0.26056674
ssimae,26,0.00010488202,0.23876065,0.23875701
ssimae,28,0.00012717862,0.2789941,0.27904585
ssimae,30,8.040846e-05,0.30317438,0.30318144
ssimae,32,0.00012438849,0.26248354,0.26248553
ssimae,34,0.00010771861,0.23343718,0.23340856
ssimae,36,0.00010115269,0.24215199,0.24214073
ssimae,38,0.00014502878,0.24698555,0.2469974
ssimae,40,0.00014502982,0.24698555,0.2469974
openpose,5,0.04945691,4.713671,4.7217546
openpose,10,21.498205,1358.3121,1357.3483
openpose,15,84176620.0,79958590000.0,79923030000.0
openpose,20,2304590.0,185827580.0,186743980.0
openpose,25,134046990.0,152286840000.0,152369220000.0
openpose,30,292181050000.0,127281420000000.0,127183490000000.0
openpose,35,288262500000.0,97092830000000.0,97096620000000.0
openpose,40,367629270000.0,95390800000000.0,95307660000000.0
openpose,45,9580711000.0,16248524000000.0,16248732000000.0
openpose,50,2456576500.0,414461230000.0,412037500000.0
openpose,55,29100505000.0,29100826000000.0,29127623000000.0
openpose,60,48492720000.0,48913415000000.0,48947160000000.0
openpose,65,671816300000.0,882593000000000.0,883161200000000.0
openpose,70,1328897700.0,584019000000.0,585150800000.0
openpose,75,23780494.0,24431174000.0,24410022000.0
openpose,80,347285400.0,85612340000.0,85489900000.0
openpose,85,248811710.0,142116680000.0,142087340000.0
openpose,90,180444670.0,90715130000.0,90538220000.0
openpose,95,26005364.0,2615290600.0,2602511000.0
openpose,100,6936107000.0,7659084300000.0,7664524300000.0
vgg16,2,2.4542098,2.9103277,0.654243
vgg16,4,3.032494,4.0158415,2.2313566
vgg16,6,2.9141579,3.952203,4.755709
vgg16,8,2.2865171,4.7006044,3.8979678
vgg16,10,1.8831095,5.674773,4.68625
vgg16,12,4.0487494,6.67277,6.681615
vgg16,14,2.4701605,8.340921,6.9148192
vgg16,16,7.6341257,40.094307,32.460182
vgg16,18,9.3466625,44.18109,37.434177
vgg16,20,9.3466625,54.74346,48.94735
vgg16,22,13.306038,44.676548,47.346863
vgg16,24,17.886917,56.756207,60.990845
vgg16,26,13.454687,64.57159,67.9024
vgg16,28,8.356375,49.483315,46.448524
vgg16,30,13.07136,50.983124,55.016197
vgg16,32,7.6894484,24.641958,22.365917
vgg16,34,8.737867,36.651943,28.67727
vgg16,36,9.3466625,51.858765,45.591454
vgg16,38,9.3466625,57.29082,51.656006
vgg16,40,2.4102795,29.10297,27.476688
