model_name,iterations,Output_Distance_ms_PyTorch,Output_Distance_PyTorch_ONNX,Output_Distance_ms_ONNX
patchcore,5,7.612913e-05,0.03888764,0.03889426
patchcore,10,5.8167505e-05,0.03052206,0.030525444
patchcore,15,3.3328142e-05,0.018504659,0.018508008
patchcore,20,5.0402898e-05,0.016262315,0.016252415
patchcore,25,3.804993e-05,0.015850578,0.015857046
patchcore,30,3.0529383e-05,0.012804511,0.01280884
patchcore,35,2.4324438e-05,0.012044649,0.012043253
patchcore,40,2.8618322e-05,0.01352598,0.013529415
patchcore,45,1.8732142e-05,0.009306852,0.009307774
patchcore,50,2.078451e-05,0.0075244023,0.007521827
patchcore,55,2.0888046e-05,0.0068812,0.0068790973
patchcore,60,1.8578612e-05,0.006754706,0.0067549143
patchcore,65,1.7297125e-05,0.00579083,0.0057923477
patchcore,70,1.666016e-05,0.0052298065,0.0052288077
patchcore,75,1.8485727e-05,0.004861409,0.0048615956
patchcore,80,1.6284635e-05,0.0042223698,0.0042243088
patchcore,85,1.6975502e-05,0.0036961096,0.003697336
patchcore,90,1.884204e-05,0.0038794857,0.0038796412
patchcore,95,1.9832707e-05,0.0034491855,0.0034491569
patchcore,100,1.8086554e-05,0.003394559,0.0033939
textcnn,5,0.061878294,-100.0,-100.0
textcnn,10,0.17786676,-100.0,-100.0
textcnn,15,0.109325886,-100.0,-100.0
textcnn,20,0.041988075,-100.0,-100.0
textcnn,25,0.06602946,-100.0,-100.0
textcnn,30,0.10918954,-100.0,-100.0
textcnn,35,0.22036633,-100.0,-100.0
textcnn,40,0.15755066,-100.0,-100.0
textcnn,45,0.0120771825,-100.0,-100.0
textcnn,50,0.11211532,-100.0,-100.0
textcnn,55,0.07314944,-100.0,-100.0
textcnn,60,0.14119661,-100.0,-100.0
textcnn,65,0.18805918,-100.0,-100.0
textcnn,70,0.019479215,-100.0,-100.0
textcnn,75,0.20277011,-100.0,-100.0
textcnn,80,0.20851606,-100.0,-100.0
textcnn,85,0.07628906,-100.0,-100.0
textcnn,90,0.06459299,-100.0,-100.0
textcnn,95,0.14240888,-100.0,-100.0
textcnn,100,0.04143107,-100.0,-100.0
SSDmobilenetv1,5,0.00027715368,0.49877337,0.49876985
SSDmobilenetv1,10,0.000164538,0.49691555,0.4969051
SSDmobilenetv1,15,9.5500654e-05,0.4981228,0.49812302
SSDmobilenetv1,20,0.0001059159,0.49702534,0.49702126
SSDmobilenetv1,25,0.00011402401,0.49414307,0.49414483
SSDmobilenetv1,30,0.00012757465,0.49345636,0.49345377
SSDmobilenetv1,35,0.000114570976,0.49095705,0.4909606
SSDmobilenetv1,40,0.00010178743,0.49636734,0.49636754
SSDmobilenetv1,45,0.00012734253,0.49988866,0.499887
SSDmobilenetv1,50,0.00011359188,0.49506375,0.4950612
SSDmobilenetv1,55,0.00010960342,0.49626523,0.49626243
SSDmobilenetv1,60,0.000121697434,0.49595568,0.4959544
SSDmobilenetv1,65,0.00013331759,0.49359038,0.4935838
SSDmobilenetv1,70,9.642813e-05,0.49327332,0.4932731
SSDmobilenetv1,75,0.00010675465,0.4976958,0.49770144
SSDmobilenetv1,80,9.885028e-05,0.49773505,0.49773836
SSDmobilenetv1,85,0.00010883374,0.494113,0.49411818
SSDmobilenetv1,90,0.00010986301,0.49493974,0.49493983
SSDmobilenetv1,95,0.00013030847,0.4968603,0.4968665
SSDmobilenetv1,100,0.000121526326,0.49396372,0.4939668
yolov3,5,0.37044773,-100.0,-100.0
yolov3,10,0.37085798,-100.0,-100.0
yolov3,15,0.3615312,-100.0,-100.0
yolov3,20,0.36213744,-100.0,-100.0
yolov3,25,0.36160445,-100.0,-100.0
yolov3,30,0.36507067,-100.0,-100.0
yolov3,35,0.36462092,-100.0,-100.0
yolov3,40,0.36748904,-100.0,-100.0
yolov3,45,0.35927123,-100.0,-100.0
yolov3,50,0.3610706,-100.0,-100.0
yolov3,55,0.36187762,-100.0,-100.0
yolov3,60,0.37172002,-100.0,-100.0
yolov3,65,0.36928827,-100.0,-100.0
yolov3,70,0.36863172,-100.0,-100.0
yolov3,75,0.36734185,-100.0,-100.0
yolov3,80,0.36989745,-100.0,-100.0
yolov3,85,0.3678391,-100.0,-100.0
yolov3,90,0.3663684,-100.0,-100.0
yolov3,95,0.36812234,-100.0,-100.0
yolov3,100,0.36883253,-100.0,-100.0
ssimae,5,4.1570816e-05,0.109782584,0.10977891
ssimae,10,2.6174252e-05,0.054661248,0.05466573
ssimae,15,4.6803496e-05,0.090937324,0.09096872
ssimae,20,2.9588156e-05,0.04696329,0.046976585
ssimae,25,6.59794e-06,0.0071826857,0.007180668
ssimae,30,2.451212e-06,0.002110238,0.0021098608
ssimae,35,1.8617931e-06,0.002170581,0.0021705355
ssimae,40,2.1793164e-06,0.0030613972,0.0030606554
ssimae,45,1.5398394e-06,0.0021506182,0.0021506196
ssimae,50,8.5297614e-07,0.0009738182,0.0009737224
ssimae,55,3.2775688e-07,0.00032813824,0.00032816242
ssimae,60,2.623773e-07,0.00019478454,0.00019483244
ssimae,65,2.3587843e-07,0.00021564266,0.00021560489
ssimae,70,2.0033683e-07,0.0001948476,0.00019486908
ssimae,75,1.6283116e-07,0.00014890415,0.00014883211
ssimae,80,9.3371604e-08,8.619119e-05,8.619032e-05
ssimae,85,6.8307294e-08,4.998685e-05,5.0007333e-05
ssimae,90,4.127014e-08,3.6729547e-05,3.6728117e-05
ssimae,95,4.0233925e-08,3.1539494e-05,3.1541513e-05
ssimae,100,4.5249788e-08,3.7735586e-05,3.773336e-05
openpose,5,4.195325e-06,0.0028873382,0.002887295
openpose,10,3.9642564e-06,0.0028753881,0.0028751947
openpose,15,1.3992699e-05,0.0031079326,0.003108114
openpose,20,1.1285971e-05,0.0033700431,0.003370383
openpose,25,1.0880576e-05,0.0033862747,0.0033870444
openpose,30,1.0044841e-05,0.0034151925,0.0034160442
openpose,35,9.333587e-06,0.0032882672,0.0032893214
openpose,40,9.562147e-06,0.003270967,0.0032714445
openpose,45,9.51145e-06,0.0032516853,0.0032514809
openpose,50,5.631929e-06,0.0023818046,0.0023794838
openpose,55,4.969684e-06,0.0027409564,0.002739671
openpose,60,5.2292926e-06,0.002642221,0.0026409451
openpose,65,5.874101e-06,0.0024193188,0.002418209
openpose,70,5.653906e-06,0.0024724363,0.002470984
openpose,75,5.7658294e-06,0.0024804084,0.0024789057
openpose,80,5.4974375e-06,0.0024896143,0.0024882914
openpose,85,7.197918e-06,0.0022874062,0.0022861008
openpose,90,4.971559e-06,0.0020666013,0.0020681694
openpose,95,6.5876757e-06,0.002461905,0.0024606439
openpose,100,5.105795e-06,0.0025604735,0.0025600453
vgg16,5,1.5422903,2.5472026,1.5718876
vgg16,10,0.926586,4.205644,3.4939322
vgg16,15,0.20161633,1.6913793,1.6867431
vgg16,20,0.15631518,2.0503743,2.0665953
vgg16,25,0.15721478,0.84062815,0.81747264
vgg16,30,0.1552204,0.79820216,0.7484344
vgg16,35,0.14299679,0.7501514,0.6807689
vgg16,40,0.1530892,0.75300056,0.68467706
vgg16,45,0.14315374,0.79311925,0.7027658
vgg16,50,0.14156897,0.5083579,0.42515612
vgg16,55,0.08267049,0.49011555,0.43000203
vgg16,60,0.0828618,0.46269554,0.40226632
vgg16,65,0.08254506,0.42849216,0.3683198
vgg16,70,0.08320979,0.4346079,0.37407997
vgg16,75,0.08298261,0.6531273,0.59309435
vgg16,80,0.08213377,0.7180323,0.6616765
vgg16,85,0.0874186,0.31349444,0.24695034
vgg16,90,0.06929708,0.24764255,0.18892032
vgg16,95,0.062173337,0.1569865,0.10119547
vgg16,100,0.05383548,0.1996385,0.15325536
